id,speed_kmh,ax_g,ay_g,yaw_rate_dps,steering_angle_deg,wheel_fl_kmh,wheel_fr_kmh,wheel_rl_kmh,wheel_rr_kmh,slip_fl,slip_fr,slip_rl,slip_rr,image_path,road_image_path,rac,img,dyn,decision,feature
20260206_124520_633108,22.3875,0.0084,-0.0096,0.0,6.2,21.7125,21.76875,21.9375,21.88125,0.030150754,0.027638191,0.020100503,0.022613065,train/episode_36__pi05_annotations_in_yuanqv_clean__dup2/images/ZED_LEFT/ZED_LEFT_20260206_124520_633108.jpg,train/episode_36__pi05_annotations_in_yuanqv_clean__dup2/images/road_img/ZED_LEFT_20260206_124520_633108.jpg,0.8,0.819318,0.749119,0.777001,0.839220
20260206_124520_633108,22.2890625,0.0033749999999999943,-0.0093,-0.02000000000000002,6.2,21.698437499999997,21.7265625,21.881249999999998,21.8390625,0.026449382749999993,0.025204346499999995,0.018272308249999997,0.020156729749999998,train/episode_36__pi05_annotations_in_yuanqv_clean__dup2/images/ZED_LEFT/ZED_LEFT_20260206_124520_633108.jpg,train/episode_36__pi05_annotations_in_yuanqv_clean__dup2/images/road_img/ZED_LEFT_20260206_124520_633108.jpg,0.8,0.819318,0.736120,0.783012,0.837857
20260206_124520_633108,22.190624999999997,-0.0016500000000000108,-0.009,-0.04000000000000004,6.2,21.684375,21.684375,21.825,21.796875,0.02274801149999999,0.022770501999999995,0.016444113499999996,0.017700394499999994,train/episode_36__pi05_annotations_in_yuanqv_clean__dup2/images/ZED_LEFT/ZED_LEFT_20260206_124520_633108.jpg,train/episode_36__pi05_annotations_in_yuanqv_clean__dup2/images/road_img/ZED_LEFT_20260206_124520_633108.jpg,0.8,0.819318,0.730044,0.787276,0.837093
20260206_124520_633108,22.092187499999998,-0.006674999999999995,-0.0087,-0.05999999999999998,6.2,21.6703125,21.642187500000002,21.76875,21.7546875,0.019046640250000003,0.0203366575,0.014615918750000002,0.015244059250000004,train/episode_36__pi05_annotations_in_yuanqv_clean__dup2/images/ZED_LEFT/ZED_LEFT_20260206_124520_633108.jpg,train/episode_36__pi05_annotations_in_yuanqv_clean__dup2/images/road_img/ZED_LEFT_20260206_124520_633108.jpg,0.8,0.819318,0.731783,0.790844,0.837156
20260206_124520_883108,21.99375,-0.0117,-0.0084,-0.08,6.2,21.65625,21.6,21.7125,21.7125,0.015345269,0.017902813,0.012787724,0.012787724,train/episode_36__pi05_annotations_in_yuanqv_clean__dup2/images/ZED_LEFT/ZED_LEFT_20260206_124520_883108.jpg,train/episode_36__pi05_annotations_in_yuanqv_clean__dup2/images/road_img/ZED_LEFT_20260206_124520_883108.jpg,0.8,0.847402,0.741138,0.801596,0.828678
20260206_124520_883108,21.951562499999998,-0.012625,-0.006999999999999998,-0.042499999999999954,5.824999999999999,21.5859375,21.5296875,21.670312499999998,21.6421875,0.016663591000000002,0.01922607875,0.0128124425,0.014101102250000002,train/episode_36__pi05_annotations_in_yuanqv_clean__dup2/images/ZED_LEFT/ZED_LEFT_20260206_124520_883108.jpg,train/episode_36__pi05_annotations_in_yuanqv_clean__dup2/images/road_img/ZED_LEFT_20260206_124520_883108.jpg,0.8,0.847402,0.748549,0.809788,0.829345
20260206_124520_883108,21.909374999999997,-0.013550000000000003,-0.005599999999999997,-0.004999999999999907,5.449999999999999,21.515625,21.459375,21.628124999999997,21.571875,0.017981913000000002,0.020549344500000004,0.012837161000000001,0.015414480500000004,train/episode_36__pi05_annotations_in_yuanqv_clean__dup2/images/ZED_LEFT/ZED_LEFT_20260206_124520_883108.jpg,train/episode_36__pi05_annotations_in_yuanqv_clean__dup2/images/road_img/ZED_LEFT_20260206_124520_883108.jpg,0.8,0.847402,0.754457,0.816257,0.829902
20260206_124520_883108,21.8671875,-0.014475000000000003,-0.004199999999999995,0.032500000000000154,5.074999999999999,21.4453125,21.3890625,21.5859375,21.5015625,0.019300235000000002,0.021872610250000004,0.012861879500000001,0.016727858750000005,train/episode_36__pi05_annotations_in_yuanqv_clean__dup2/images/ZED_LEFT/ZED_LEFT_20260206_124520_883108.jpg,train/episode_36__pi05_annotations_in_yuanqv_clean__dup2/images/road_img/ZED_LEFT_20260206_124520_883108.jpg,0.8,0.847402,0.758730,0.821286,0.830374
20260206_124521_133108,21.825,-0.0154,-0.0028,0.07,4.7,21.375,21.31875,21.54375,21.43125,0.020618557,0.023195876,0.012886598,0.018041237,train/episode_36__pi05_annotations_in_yuanqv_clean__dup2/images/ZED_LEFT/ZED_LEFT_20260206_124521_133108.jpg,train/episode_36__pi05_annotations_in_yuanqv_clean__dup2/images/road_img/ZED_LEFT_20260206_124521_133108.jpg,0.8,0.846153,0.761560,0.824807,0.829193
20260206_124521_133108,21.796875,-0.017075000000000007,0.006300000000000038,0.042499999999999885,4.399999999999999,21.3609375,21.3046875,21.5015625,21.403125,0.019997596499999996,0.02257825425,0.013550958750000003,0.0180646065,train/episode_36__pi05_annotations_in_yuanqv_clean__dup2/images/ZED_LEFT/ZED_LEFT_20260206_124521_133108.jpg,train/episode_36__pi05_annotations_in_yuanqv_clean__dup2/images/road_img/ZED_LEFT_20260206_124521_133108.jpg,0.8,0.846153,0.764985,0.827534,0.829790
20260206_124521_133108,21.76875,-0.018750000000000003,0.015399999999999997,0.015,4.1,21.346875,21.290625000000002,21.459375,21.375,0.019376636,0.0219606325,0.0142153195,0.018087976,train/episode_36__pi05_annotations_in_yuanqv_clean__dup2/images/ZED_LEFT/ZED_LEFT_20260206_124521_133108.jpg,train/episode_36__pi05_annotations_in_yuanqv_clean__dup2/images/road_img/ZED_LEFT_20260206_124521_133108.jpg,0.8,0.846153,0.765689,0.829556,0.830099
20260206_124521_133108,21.740624999999998,-0.020424999999999992,0.024499999999999952,-0.012499999999999886,3.8000000000000016,21.332812500000003,21.2765625,21.4171875,21.346875,0.018755675500000003,0.021343010750000002,0.014879680249999997,0.0181113455,train/episode_36__pi05_annotations_in_yuanqv_clean__dup2/images/ZED_LEFT/ZED_LEFT_20260206_124521_133108.jpg,train/episode_36__pi05_annotations_in_yuanqv_clean__dup2/images/road_img/ZED_LEFT_20260206_124521_133108.jpg,0.8,0.846153,0.760414,0.830898,0.829567
20260206_124521_383108,21.7125,-0.0221,0.0336,-0.04,3.5,21.31875,21.2625,21.375,21.31875,0.018134715,0.020725389,0.015544041,0.018134715,train/episode_36__pi05_annotations_in_yuanqv_clean__dup2/images/ZED_LEFT/ZED_LEFT_20260206_124521_383108.jpg,train/episode_36__pi05_annotations_in_yuanqv_clean__dup2/images/road_img/ZED_LEFT_20260206_124521_383108.jpg,0.8,0.822171,0.746538,0.825060,0.828559
20260206_124521_383108,21.670312499999998,-0.01820000000000001,0.030525000000000004,-0.025000000000000036,3.325,21.220312500000002,21.178125,21.3328125,21.2484375,0.020781192999999993,0.022724198499999994,0.01557447975,0.019475709999999997,train/episode_36__pi05_annotations_in_yuanqv_clean__dup2/images/ZED_LEFT/ZED_LEFT_20260206_124521_383108.jpg,train/episode_36__pi05_annotations_in_yuanqv_clean__dup2/images/road_img/ZED_LEFT_20260206_124521_383108.jpg,0.8,0.822171,0.732601,0.820594,0.826635
20260206_124521_383108,21.628124999999997,-0.014299999999999983,0.027449999999999985,-0.009999999999999936,3.149999999999999,21.121875,21.09375,21.290625,21.178125,0.02342767100000001,0.024723008000000008,0.0156049185,0.020816705000000005,train/episode_36__pi05_annotations_in_yuanqv_clean__dup2/images/ZED_LEFT/ZED_LEFT_20260206_124521_383108.jpg,train/episode_36__pi05_annotations_in_yuanqv_clean__dup2/images/road_img/ZED_LEFT_20260206_124521_383108.jpg,0.8,0.822171,0.722043,0.817450,0.825213
20260206_124521_383108,21.5859375,-0.010399999999999993,0.024374999999999994,0.005000000000000032,2.9749999999999996,21.0234375,21.009375,21.2484375,21.1078125,0.026074149000000005,0.0267218175,0.01563535725,0.022157700000000002,train/episode_36__pi05_annotations_in_yuanqv_clean__dup2/images/ZED_LEFT/ZED_LEFT_20260206_124521_383108.jpg,train/episode_36__pi05_annotations_in_yuanqv_clean__dup2/images/road_img/ZED_LEFT_20260206_124521_383108.jpg,0.8,0.822171,0.716292,0.815611,0.824719
