id,speed_kmh,ax_g,ay_g,yaw_rate_dps,steering_angle_deg,wheel_fl_kmh,wheel_fr_kmh,wheel_rl_kmh,wheel_rr_kmh,slip_fl,slip_fr,slip_rl,slip_rr,image_path,road_image_path,rac,img,dyn,decision,feature
20251120_181929_650369,45.9984375,0.06702499999999995,0.14487499999999995,-1.2774999999999999,4.65,48.234375,48.262499999999996,48.839062500000004,48.7125,-0.04868231974999998,-0.04930434799999998,-0.06185579624999998,-0.05910933524999997,train/episode_192/images/ZED_LEFT/ZED_LEFT_20251120_181929_650369.jpg,train/episode_192/images/road_img/ZED_LEFT_20251120_181929_650369.jpg,0.8,0.733174,0.792830,0.762624,0.834860
20251120_181929_650369,46.265625,0.05444999999999989,0.1356499999999999,-1.2249999999999996,4.6,48.31875,48.31875,48.853125000000006,48.7125,-0.04447411049999996,-0.04448815499999996,-0.05606091549999995,-0.05302801849999995,train/episode_192/images/ZED_LEFT/ZED_LEFT_20251120_181929_650369.jpg,train/episode_192/images/road_img/ZED_LEFT_20251120_181929_650369.jpg,0.8,0.733174,0.791792,0.758877,0.834688
20251120_181929_650369,46.5328125,0.04187499999999995,0.12642499999999995,-1.1724999999999999,4.55,48.403124999999996,48.375,48.8671875,48.7125,-0.040265901249999986,-0.03967196199999998,-0.05026603474999997,-0.04694670174999997,train/episode_192/images/ZED_LEFT/ZED_LEFT_20251120_181929_650369.jpg,train/episode_192/images/road_img/ZED_LEFT_20251120_181929_650369.jpg,0.8,0.733174,0.794195,0.756360,0.834931
20251120_181929_900369,46.8,0.0293,0.1172,-1.12,4.5,48.4875,48.43125,48.88125,48.7125,-0.036057692,-0.034855769,-0.044471154,-0.040865385,train/episode_192/images/ZED_LEFT/ZED_LEFT_20251120_181929_900369.jpg,train/episode_192/images/road_img/ZED_LEFT_20251120_181929_900369.jpg,0.8,0.794222,0.799628,0.768225,0.828781
20251120_181929_900369,46.96875,0.022249999999999968,0.12265000000000002,-1.0574999999999999,4.449999999999999,48.43125,48.403124999999996,48.8109375,48.65625,-0.03119018849999998,-0.030584954749999983,-0.039277535999999974,-0.03598079224999998,train/episode_192/images/ZED_LEFT/ZED_LEFT_20251120_181929_900369.jpg,train/episode_192/images/road_img/ZED_LEFT_20251120_181929_900369.jpg,0.8,0.794222,0.806317,0.777235,0.829668
20251120_181929_900369,47.1375,0.0152,0.1281,-0.9950000000000001,4.4,48.375,48.375,48.740625,48.6,-0.026322685000000002,-0.0263141405,-0.034083918,-0.031096199499999998,train/episode_192/images/ZED_LEFT/ZED_LEFT_20251120_181929_900369.jpg,train/episode_192/images/road_img/ZED_LEFT_20251120_181929_900369.jpg,0.8,0.794222,0.811955,0.784191,0.830476
20251120_181929_900369,47.30625,0.00814999999999997,0.13355000000000003,-0.9324999999999997,4.35,48.31875,48.346875,48.6703125,48.543749999999996,-0.021455181499999983,-0.02204332624999998,-0.028890299999999976,-0.026211606749999977,train/episode_192/images/ZED_LEFT/ZED_LEFT_20251120_181929_900369.jpg,train/episode_192/images/road_img/ZED_LEFT_20251120_181929_900369.jpg,0.8,0.794222,0.814408,0.789396,0.830839
20251120_181930_150369,47.475,0.0011,0.139,-0.87,4.3,48.2625,48.31875,48.6,48.4875,-0.016587678,-0.017772512,-0.023696682,-0.021327014,train/episode_192/images/ZED_LEFT/ZED_LEFT_20251120_181930_150369.jpg,train/episode_192/images/road_img/ZED_LEFT_20251120_181930_150369.jpg,0.8,0.730289,0.813054,0.780023,0.819659
20251120_181930_150369,47.5734375,0.008699999999999982,0.14100000000000001,-0.8225000000000001,4.724999999999999,48.31875,48.4734375,48.7265625,48.5015625,-0.015672250750000002,-0.018911052749999997,-0.02423549625,-0.019520525000000004,train/episode_192/images/ZED_LEFT/ZED_LEFT_20251120_181930_150369.jpg,train/episode_192/images/road_img/ZED_LEFT_20251120_181930_150369.jpg,0.8,0.730289,0.810762,0.772701,0.819166
20251120_181930_150369,47.671875,0.016300000000000033,0.14300000000000002,-0.7749999999999998,5.150000000000002,48.375,48.628125000000004,48.853125000000006,48.515625,-0.014756823499999997,-0.020049593500000004,-0.024774310500000004,-0.017714035999999992,train/episode_192/images/ZED_LEFT/ZED_LEFT_20251120_181930_150369.jpg,train/episode_192/images/road_img/ZED_LEFT_20251120_181930_150369.jpg,0.8,0.730289,0.809430,0.766999,0.818869
